sample_index,node_address,timestamp_sec,x,y,z,magnitude_xy,magnitude_xyz,base_rssi,node_rssi
306,56384,3.96816,-0.0165142,-0.010667,0,0.0196597,0.0196597,-47,-48
307,56384,3.97609,-0.0170651,-0.0117295,0,0.0207075,0.0207075,-46,-47
308,56384,3.98399,-0.015617,-0.012792,0,0.0201873,0.0201873,-47,-47
309,56384,3.99967,-0.0165614,-0.0121201,0,0.0205226,0.0205226,-46,-48
310,56384,4.00906,-0.0164198,-0.0118701,0,0.020261,0.020261,-47,-46
311,56384,4.01692,-0.0175373,-0.0112451,0,0.0208329,0.0208329,-47,-47
312,56384,4.02367,-0.0177262,-0.012917,0,0.0219332,0.0219332,-47,-48
313,56384,4.03103,-0.0170651,-0.0120889,0,0.0209131,0.0209131,-46,-47
314,56384,4.03872,-0.015979,-0.0123545,0,0.0201981,0.0201981,-47,-47
315,56384,4.04703,-0.0162781,-0.011667,0,0.0200274,0.0200274,-47,-48
316,56384,4.05468,-0.0185762,-0.0106045,0,0.0213899,0.0213899,-46,-47
317,56384,4.06242,-0.0161049,-0.0119951,0,0.0200811,0.0200811,-47,-47
318,56384,4.07023,-0.0164355,-0.0103233,0,0.0194087,0.0194087,-47,-48
319,56384,4.0781,-0.0163883,-0.0088077,0,0.0186051,0.0186051,-46,-47
320,56384,4.08587,-0.017616,-0.00813585,0,0.019404,0.019404,-47,-47
321,56384,4.09378,-0.0171753,-0.0123389,0,0.021148,0.021148,-47,-48
322,56384,4.10191,-0.015617,-0.0119326,0,0.019654,0.019654,-46,-47
323,56384,4.11004,-0.0151133,-0.00897957,0,0.0175797,0.0175797,-47,-46
324,56384,4.11745,-0.0150346,-0.011417,0,0.0188782,0.0188782,-47,-47
325,56384,4.12505,-0.0164198,-0.0129638,0,0.0209206,0.0209206,-46,-47
326,56384,4.13265,-0.015617,-0.0141669,0,0.0210854,0.0210854,-47,-47
327,56384,4.14045,-0.0161679,-0.0116358,0,0.0199196,0.0199196,-47,-47
328,56384,4.14846,-0.0161679,-0.0102764,0,0.0191574,0.0191574,-46,-48
329,56384,4.15629,-0.0168447,-0.012542,0,0.0210011,0.0210011,-46,-47
330,56384,4.16404,-0.0165929,-0.0125576,0,0.0208091,0.0208091,-47,-47
331,56384,4.17176,-0.0179938,-0.0114014,0,0.0213018,0.0213018,-47,-48
332,56384,4.17949,-0.0163411,-0.0103702,0,0.0193538,0.0193538,-46,-47
333,56384,4.18729,-0.0170808,-0.0109795,0,0.0203053,0.0203053,-47,-47
334,56384,4.19593,-0.0172382,-0.00958893,0,0.0197257,0.0197257,-47,-48
335,56384,4.20266,-0.0164827,-0.0120576,0,0.0204222,0.0204222,-47,-47
336,56384,4.21055,-0.017254,-0.0109483,0,0.0204344,0.0204344,-47,-47
337,56384,4.21838,-0.0168605,-0.0102295,0,0.019721,0.019721,-47,-48
338,56384,4.2262,-0.0152865,-0.00990143,0,0.018213,0.018213,-47,-47
339,56384,4.23401,-0.0169234,-0.010042,0,0.0196786,0.0196786,-47,-47
340,56384,4.24188,-0.0166401,-0.0134326,0,0.0213852,0.0213852,-47,-48
341,56384,4.25769,-0.0162623,-0.0110108,0,0.0196393,0.0196393,-47,-48
342,56384,4.26558,-0.0163253,-0.0111826,0,0.0197881,0.0197881,-47,-48
343,56384,4.27331,-0.0159003,-0.013667,0,0.0209668,0.0209668,-47,-48
344,56384,4.28111,-0.0160577,-0.0144951,0,0.0216323,0.0216323,-46,-47
345,56384,4.28844,-0.0162309,-0.0114951,0,0.0198892,0.0198892,-47,-47
346,56384,4.29623,-0.0166873,-0.0104795,0,0.019705,0.019705,-47,-48
347,56384,4.3039,-0.0172068,-0.0125107,0,0.0212742,0.0212742,-47,-47
348,56384,4.31165,-0.0157272,-0.012792,0,0.0202726,0.0202726,-47,-47
349,56384,4.31963,-0.0177419,-0.00963581,0,0.0201897,0.0201897,-48,-48
350,56384,4.32805,-0.0166559,-0.00860459,0,0.0187472,0.0187472,-47,-47
351,56384,4.33568,-0.0169077,-0.00871396,0,0.0190211,0.0190211,-47,-47
352,56384,4.34382,-0.0168762,-0.00999517,0,0.019614,0.019614,-47,-48
353,56384,4.35142,-0.0167975,-0.0115264,0,0.0203719,0.0203719,-47,-48
354,56384,4.35934,-0.0170494,-0.00874521,0,0.0191614,0.0191614,-47,-47
355,56384,4.36718,-0.0154439,-0.011792,0,0.019431,0.019431,-47,-48
356,56384,4.3751,-0.0165614,-0.0103077,0,0.0195071,0.0195071,-47,-48
357,56384,4.38304,-0.0184817,-0.011667,0,0.0218562,0.0218562,-47,-47
358,56384,4.39059,-0.0163253,-0.013417,0,0.0211313,0.0211313,-47,-48
359,56384,4.39868,-0.0170336,-0.0117139,0,0.0206727,0.0206727,-47,-48
360,56384,4.4064,-0.0159633,-0.0121045,0,0.0200336,0.0200336,-47,-47
361,56384,4.41454,-0.0174114,-0.0123545,0,0.0213492,0.0213492,-47,-47
362,56384,4.42213,-0.0168133,-0.0131826,0,0.0213651,0.0213651,-47,-48
363,56384,4.43058,-0.0162938,-0.0132295,0,0.0209883,0.0209883,-46,-47
364,56384,4.43836,-0.0162309,-0.011292,0,0.0197725,0.0197725,-47,-47
365,56384,4.44615,-0.0168762,-0.00996392,0,0.0195981,0.0195981,-47,-48
366,56384,4.45357,-0.0180253,-0.0123389,0,0.0218439,0.0218439,-46,-47
367,56384,4.46127,-0.0161522,-0.0129482,0,0.0207014,0.0207014,-47,-47
368,56384,4.46903,-0.0164512,-0.00922957,0,0.0188634,0.0188634,-47,-48
369,56384,4.47657,-0.0167818,-0.00974518,0,0.0194061,0.0194061,-46,-48
370,56384,4.48451,-0.0166244,-0.00937019,0,0.0190832,0.0190832,-47,-47
371,56384,4.49236,-0.0165772,-0.0133076,0,0.0212578,0.0212578,-47,-48
372,56384,4.49987,-0.0161522,-0.0113076,0,0.0197169,0.0197169,-46,-48
373,56384,4.50748,-0.0170336,-0.00865146,0,0.0191048,0.0191048,-46,-47
374,56384,4.51544,-0.0165929,-0.0123076,0,0.0206592,0.0206592,-47,-47
375,56384,4.52251,-0.0164198,-0.0112608,0,0.0199101,0.0199101,-46,-48
376,56384,4.53039,-0.0160577,-0.0137138,0,0.0211168,0.0211168,-47,-47
377,56384,4.53834,-0.0176947,-0.0110576,0,0.0208656,0.0208656,-47,-47
378,56384,4.54629,-0.017254,-0.011792,0,0.0208986,0.0208986,-47,-48
379,56384,4.5543,-0.0163725,-0.0122451,0,0.0204451,0.0204451,-47,-47
380,56384,4.56227,-0.0172225,-0.0115889,0,0.0207585,0.0207585,-47,-47
381,56384,4.57017,-0.016467,-0.0113233,0,0.0199844,0.0199844,-47,-48
382,56384,4.57819,-0.0165614,-0.0113545,0,0.02008,0.02008,-47,-47
383,56384,4.58644,-0.0159161,-0.00987018,0,0.0187281,0.0187281,-47,-47
384,56384,4.59444,-0.0160105,-0.00980768,0,0.0187757,0.0187757,-47,-48
385,56384,4.60127,-0.0167503,-0.0120889,0,0.020657,0.020657,-46,-47
386,56384,4.60917,-0.0177262,-0.0110733,0,0.0209006,0.0209006,-47,-47
387,56384,4.61769,-0.0165142,-0.0108389,0,0.0197535,0.0197535,-47,-47
388,56384,4.62408,-0.0171595,-0.00952644,0,0.0196266,0.0196266,-46,-48
389,56384,4.63216,-0.0164512,-0.0099483,0,0.0192253,0.0192253,-47,-47
390,56384,4.64013,-0.0159318,-0.0129951,0,0.0205595,0.0205595,-47,-47
391,56384,4.64801,-0.0162781,-0.011542,0,0.0199548,0.0199548,-47,-48
392,56384,4.65591,-0.0155383,-0.0102295,0,0.0186033,0.0186033,-46,-47
393,56384,4.66378,-0.0169707,-0.0111983,0,0.0203324,0.0203324,-47,-47
394,56384,4.67158,-0.0162151,-0.0126357,0,0.020557,0.020557,-47,-48
395,56384,4.67945,-0.0150661,-0.0141826,0,0.0206914,0.0206914,-47,-47
396,56384,4.68726,-0.0165142,-0.00951081,0,0.0190571,0.0190571,-47,-47
397,56384,4.69497,-0.015554,-0.0109795,0,0.0190389,0.0190389,-47,-48
398,56384,4.7026,-0.0157272,-0.0117139,0,0.0196102,0.0196102,-46,-47
399,56384,4.71048,-0.0160892,-0.0128545,0,0.0205937,0.0205937,-47,-47
400,56384,4.71835,-0.0165457,-0.0108077,0,0.0197627,0.0197627,-47,-48
401,56384,4.72604,-0.0170651,-0.0100108,0,0.0197847,0.0197847,-46,-47
402,56384,4.73344,-0.017191,-0.0110264,0,0.0204233,0.0204233,-47,-47
403,56384,4.7413,-0.0179151,-0.0126201,0,0.0219139,0.0219139,-47,-47
404,56384,4.74939,-0.0169864,-0.0123857,0,0.0210225,0.0210225,-47,-48
405,56384,4.75728,-0.0166716,-0.0113233,0,0.0201534,0.0201534,-47,-47
406,56384,4.76556,-0.0166086,-0.0123545,0,0.0206998,0.0206998,-47,-47
407,56384,4.77307,-0.0180095,-0.0106202,0,0.0209077,0.0209077,-47,-48
408,56384,4.7893,-0.017679,-0.0113076,0,0.0209859,0.0209859,-47,-47
409,56384,4.79694,-0.0150031,-0.0101045,0,0.0180886,0.0180886,-47,-48
410,56384,4.80462,-0.0151605,-0.00949519,0,0.0178886,0.0178886,-46,-47
411,56384,4.81259,-0.0161836,-0.0109639,0,0.0195478,0.0195478,-47,-47
412,56384,4.81962,-0.0139958,-0.0129638,0,0.0190773,0.0190773,-47,-48
413,56384,4.82729,-0.0153022,-0.012667,0,0.0198648,0.0198648,-46,-47
414,56384,4.83502,-0.0161207,-0.0101358,0,0.0190423,0.0190423,-47,-47
415,56384,4.84303,-0.0162151,-0.011292,0,0.0197596,0.0197596,-47,-48
416,56384,4.85098,-0.0163253,-0.0132295,0,0.0210127,0.0210127,-47,-48
417,56384,4.85893,-0.0159318,-0.0140576,0,0.0212471,0.0212471,-47,-47
418,56384,4.86686,-0.0168762,-0.0108233,0,0.0200487,0.0200487,-47,-47
419,56384,4.87476,-0.0177577,-0.0105889,0,0.0206751,0.0206751,-47,-48
420,56384,4.88279,-0.0181827,-0.0112139,0,0.0213626,0.0213626,-47,-47
421,56384,4.89042,-0.0164985,-0.0124014,0,0.0206396,0.0206396,-47,-47
422,56384,4.89829,-0.016766,-0.0104639,0,0.0197634,0.0197634,-47,-48
423,56384,4.90607,-0.0170808,-0.00851084,0,0.0190837,0.0190837,-47,-47
424,56384,4.91415,-0.0155383,-0.0114951,0,0.0193281,0.0193281,-47,-47
425,56384,4.92199,-0.0163568,-0.0113233,0,0.0198937,0.0198937,-47,-48
426,56384,4.9289,-0.0157744,-0.0127139,0,0.0202602,0.0202602,-46,-47
427,56384,4.93668,-0.0162781,-0.0104483,0,0.0193428,0.0193428,-47,-47
428,56384,4.94455,-0.0164512,-0.0118545,0,0.0202774,0.0202774,-47,-47
429,56384,4.95263,-0.0173327,-0.0114795,0,0.0207894,0.0207894,-46,-47
430,56384,4.96101,-0.01568,-0.0132607,0,0.0205355,0.0205355,-47,-47
431,56384,4.96885,-0.0153337,-0.0118857,0,0.0194008,0.0194008,-47,-47
432,56384,4.97693,-0.0147198,-0.0111983,0,0.0184952,0.0184952,-47,-48
433,56384,4.9841,-0.0159475,-0.0111983,0,0.0194865,0.0194865,-47,-47
434,56384,5.00105,-0.0183401,-0.00963581,0,0.0207173,0.0207173,-47,-47
435,56384,5.00982,-0.0159318,-0.0128701,0,0.0204808,0.0204808,-47,-47
436,56384,5.01669,-0.0166086,-0.0116983,0,0.0203149,0.0203149,-47,-47
437,56384,5.02397,-0.0174114,-0.00966706,0,0.019915,0.019915,-47,-48
438,56384,5.03174,-0.0163568,-0.0140419,0,0.0215574,0.0215574,-47,-48
439,56384,5.0397,-0.015979,-0.0124639,0,0.0202652,0.0202652,-47,-47
440,56384,5.04756,-0.0173012,-0.011167,0,0.0205921,0.0205921,-47,-47
441,56384,5.05503,-0.0175688,-0.00910457,0,0.0197878,0.0197878,-46,-48
442,56384,5.06275,-0.0169234,-0.0118389,0,0.0206534,0.0206534,-46,-47
443,56384,5.07051,-0.0160105,-0.0142138,0,0.0214095,0.0214095,-47,-47
444,56384,5.07837,-0.0167188,-0.0121045,0,0.0206407,0.0206407,-47,-48
445,56384,5.08619,-0.015192,-0.0116514,0,0.0191455,0.0191455,-47,-47
446,56384,5.09388,-0.0177892,-0.0112139,0,0.0210287,0.0210287,-47,-47
447,56384,5.10125,-0.0172225,-0.0130263,0,0.021594,0.021594,-47,-47
448,56384,5.10922,-0.0159633,-0.0133232,0,0.0207927,0.0207927,-46,-47
449,56384,5.11711,-0.0158059,-0.00933894,0,0.0183587,0.0183587,-46,-47
450,56384,5.12514,-0.0151133,-0.0118389,0,0.0191982,0.0191982,-47,-47
451,56384,5.13305,-0.0179938,-0.0113858,0,0.0212935,0.0212935,-46,-47
452,56384,5.14071,-0.017191,-0.0120107,0,0.0209712,0.0209712,-46,-47
453,56384,5.1487,-0.0175058,-0.0121357,0,0.0213009,0.0213009,-47,-47
454,56384,5.15686,-0.0174586,-0.0099483,0,0.0200941,0.0200941,-46,-47
455,56384,5.16492,-0.0162781,-0.0105108,0,0.0193766,0.0193766,-46,-47
456,56384,5.17253,-0.0185289,-0.0107608,0,0.021427,0.021427,-47,-47
457,56384,5.17996,-0.0166873,-0.0131826,0,0.0212661,0.0212661,-47,-47
458,56384,5.18786,-0.0155855,-0.011167,0,0.0191732,0.0191732,-46,-47
459,56384,5.19441,-0.0159318,-0.0104327,0,0.0190437,0.0190437,-47,-47
460,56384,5.20225,-0.0183401,-0.00888583,0,0.0203793,0.0203793,-47,-47
461,56384,5.21045,-0.0171123,-0.0141513,0,0.0222057,0.0222057,-46,-47
462,56384,5.2187,-0.0149244,-0.0123389,0,0.0193646,0.0193646,-46,-47
463,56384,5.22655,-0.0137911,-0.0104327,0,0.0172927,0.0172927,-47,-47
464,56384,5.23448,-0.0170021,-0.00965143,0,0.0195505,0.0195505,-46,-47
465,56384,5.24211,-0.0168762,-0.0112764,0,0.0202969,0.0202969,-46,-47
466,56384,5.25,-0.0154753,-0.0142294,0,0.0210229,0.0210229,-46,-47
467,56384,5.25784,-0.0160735,-0.0112139,0,0.0195987,0.0195987,-46,-47
468,56384,5.26566,-0.0159318,-0.00897957,0,0.0182881,0.0182881,-46,-46
469,56384,5.27387,-0.0170651,-0.0105889,0,0.0200834,0.0200834,-46,-46
470,56384,5.28206,-0.0177419,-0.0123701,0,0.0216286,0.0216286,-47,-47
471,56384,5.28939,-0.0156642,-0.0125889,0,0.0200959,0.0200959,-46,-46
472,56384,5.29784,-0.0162151,-0.0102452,0,0.0191806,0.0191806,-46,-46
473,56384,5.30427,-0.0163725,-0.0100108,0,0.0191905,0.0191905,-47,-47
474,56384,5.3122,-0.0173484,-0.0119014,0,0.0210383,0.0210383,-46,-47
475,56384,5.32008,-0.0184188,-0.0124482,0,0.0222308,0.0222308,-46,-46
476,56384,5.32784,-0.0167503,-0.0103077,0,0.0196678,0.0196678,-46,-47
477,56384,5.33575,-0.0167975,-0.0110576,0,0.0201104,0.0201104,-46,-47
478,56384,5.34371,-0.0172855,-0.0106045,0,0.0202791,0.0202791,-46,-46
479,56384,5.35107,-0.0177262,-0.0112451,0,0.0209922,0.0209922,-46,-47
480,56384,5.36653,-0.0165142,-0.0128076,0,0.0208986,0.0208986,-46,-47
481,56384,5.37403,-0.01483,-0.0102139,0,0.018007,0.018007,-46,-46
482,56384,5.38211,-0.0169549,-0.00935457,0,0.0193643,0.0193643,-46,-47
483,56384,5.39046,-0.0161364,-0.0129638,0,0.0206989,0.0206989,-46,-47
484,56384,5.39853,-0.0162466,-0.0130107,0,0.0208142,0.0208142,-46,-46
485,56384,5.40635,-0.0166086,-0.0089327,0,0.0188584,0.0188584,-46,-47
486,56384,5.41431,-0.0171753,-0.00987018,0,0.0198094,0.0198094,-46,-47
487,56384,5.42202,-0.0165772,-0.0120732,0,0.0205077,0.0205077,-46,-46
488,56384,5.4299,-0.0156642,-0.0135888,0,0.020737,0.020737,-46,-47
489,56384,5.43765,-0.0155383,-0.0117608,0,0.0194873,0.0194873,-46,-47
490,56384,5.44545,-0.0154124,-0.0111358,0,0.0190144,0.0190144,-46,-46
491,56384,5.45303,-0.016829,-0.0110108,0,0.020111,0.020111,-46,-47
492,56384,5.46138,-0.0172382,-0.0135732,0,0.0219406,0.0219406,-46,-47
493,56384,5.46902,-0.0176475,-0.0129795,0,0.0219066,0.0219066,-46,-46
494,56384,5.47684,-0.0172382,-0.0100577,0,0.0199578,0.0199578,-46,-46
495,56384,5.48469,-0.0171595,-0.0103233,0,0.0200255,0.0200255,-46,-47
496,56384,5.49243,-0.0170808,-0.0109639,0,0.0202969,0.0202969,-46,-46
497,56384,5.50006,-0.0167188,-0.0123701,0,0.0207976,0.0207976,-46,-46
498,56384,5.50797,-0.0171438,-0.011042,0,0.0203921,0.0203921,-47,-47
499,56384,5.51613,-0.0149874,-0.011417,0,0.0188406,0.0188406,-45,-47
500,56384,5.52399,-0.0162781,-0.0112139,0,0.0197668,0.0197668,-46,-46
501,56384,5.53096,-0.016892,-0.0109483,0,0.0201297,0.0201297,-46,-47
502,56384,5.53835,-0.016404,-0.0122139,0,0.0204517,0.0204517,-46,-47
503,56384,5.54622,-0.0169549,-0.0122139,0,0.0208961,0.0208961,-46,-46
504,56384,5.55397,-0.0153809,-0.0109483,0,0.0188795,0.0188795,-47,-46
505,56384,5.56159,-0.0165614,-0.00865146,0,0.018685,0.018685,-46,-47
506,56384,5.56957,-0.0162781,-0.0129326,0,0.0207901,0.0207901,-45,-46
507,56384,5.57763,-0.0153022,-0.0119014,0,0.0193856,0.0193856,-46,-46
508,56384,5.58552,-0.0158688,-0.0115264,0,0.0196132,0.0196132,-46,-47
509,56384,5.59352,-0.0160105,-0.0116201,0,0.0197829,0.0197829,-46,-47
510,56384,5.6014,-0.0164198,-0.0116045,0,0.0201065,0.0201065,-46,-46
511,56384,5.60929,-0.0166873,-0.0144326,0,0.0220628,0.0220628,-46,-47
512,56384,5.61723,-0.0163411,-0.012417,0,0.0205234,0.0205234,-46,-47
513,56384,5.62514,-0.0171438,-0.00877646,0,0.0192597,0.0192597,-46,-46
514,56384,5.63464,-0.0163725,-0.0113389,0,0.0199156,0.0199156,-47,-47
515,56384,5.63984,-0.0170336,-0.0112451,0,0.0204107,0.0204107,-46,-47
516,56384,5.65689,-0.0163096,-0.0111201,0,0.0197398,0.0197398,-46,-46
517,56384,5.67232,-0.0155855,-0.00954206,0,0.0182746,0.0182746,-46,-47
518,56384,5.68016,-0.0172068,-0.0133545,0,0.0217811,0.0217811,-47,-46
519,56384,5.68763,-0.0173484,-0.0102139,0,0.0201319,0.0201319,-46,-47
520,56384,5.69544,-0.0150661,-0.0114014,0,0.0188939,0.0188939,-46,-47
521,56384,5.70321,-0.0155855,-0.0114014,0,0.0193106,0.0193106,-47,-46
522,56384,5.71106,-0.0173327,-0.0123076,0,0.0212579,0.0212579,-47,-47
523,56384,5.71885,-0.0152235,-0.0127763,0,0.0198744,0.0198744,-46,-47
524,56384,5.7264,-0.0163568,-0.0121357,0,0.0203672,0.0203672,-47,-46
525,56384,5.73448,-0.0148457,-0.0114639,0,0.0187568,0.0187568,-47,-47
526,56384,5.74216,-0.0164985,-0.011167,0,0.0199224,0.0199224,-46,-48
527,56384,5.75734,-0.0163253,-0.0113233,0,0.0198679,0.0198679,-46,-46
528,56384,5.76522,-0.0166401,-0.00952644,0,0.0191741,0.0191741,-46,-48
529,56384,5.77319,-0.0168447,-0.0089952,0,0.019096,0.019096,-46,-47
530,56384,5.78112,-0.0173012,-0.0107608,0,0.0203746,0.0203746,-47,-47
531,56384,5.78895,-0.0164827,-0.011667,0,0.020194,0.020194,-46,-48
532,56384,5.79678,-0.0166401,-0.0104639,0,0.0196567,0.0196567,-46,-47
533,56384,5.80494,-0.0170336,-0.00974518,0,0.0196243,0.0196243,-47,-47
534,56384,5.81363,-0.0168762,-0.010042,0,0.019638,0.019638,-47,-48
535,56384,5.82067,-0.0165929,-0.0121982,0,0.0205942,0.0205942,-46,-47
536,56384,5.82827,-0.0159633,-0.0125107,0,0.0202816,0.0202816,-47,-47
537,56384,5.83585,-0.017254,-0.00902645,0,0.0194725,0.0194725,-47,-48
538,56384,5.84377,-0.0164198,-0.0106827,0,0.019589,0.019589,-46,-48
539,56384,5.85149,-0.0173327,-0.011542,0,0.020824,0.020824,-46,-46
540,56384,5.85931,-0.0155855,-0.0138544,0,0.0208532,0.0208532,-47,-48
541,56384,5.86705,-0.0168762,-0.0121201,0,0.0207775,0.0207775,-47,-48
542,56384,5.87484,-0.0167188,-0.0114014,0,0.0202364,0.0202364,-47,-47
543,56384,5.88524,-0.0159475,-0.0127295,0,0.020405,0.020405,-47,-47
544,56384,5.88977,-0.0176003,-0.0123701,0,0.0215125,0.0215125,-47,-48
545,56384,5.89853,-0.0166716,-0.012042,0,0.0205658,0.0205658,-47,-47
546,56384,5.90538,-0.0154911,-0.0108233,0,0.0188975,0.0188975,-47,-47
547,56384,5.91337,-0.0164198,-0.010292,0,0.0193787,0.0193787,-47,-48
548,56384,5.92132,-0.0167031,-0.00965143,0,0.019291,0.019291,-47,-47
549,56384,5.92908,-0.0170021,-0.0111358,0,0.0203243,0.0203243,-47,-47
550,56384,5.93694,-0.0167031,-0.011167,0,0.0200922,0.0200922,-47,-48
551,56384,5.9443,-0.0162466,-0.0107139,0,0.0194612,0.0194612,-46,-48
552,56384,5.95207,-0.0169549,-0.0106202,0,0.0200064,0.0200064,-47,-47
553,56384,5.96,-0.0161364,-0.0102608,0,0.0191225,0.0191225,-47,-48
554,56384,5.96793,-0.0151763,-0.0139638,0,0.020623,0.020623,-47,-47
555,56384,5.97604,-0.0159003,-0.0123076,0,0.0201072,0.0201072,-47,-47
556,56384,5.98417,-0.0170336,-0.0115264,0,0.020567,0.020567,-47,-48
557,56384,6.00095,-0.0171281,-0.0103233,0,0.0199985,0.0199985,-47,-48
558,56384,6.00925,-0.0169549,-0.0121357,0,0.0208506,0.0208506,-47,-47
559,56384,6.0172,-0.0155855,-0.0105577,0,0.0188248,0.0188248,-47,-48
560,56384,6.02346,-0.0161994,-0.00966706,0,0.0188646,0.0188646,-47,-47
561,56384,6.03107,-0.0172697,-0.0118701,0,0.0209557,0.0209557,-47,-47
562,56384,6.03964,-0.0163568,-0.0126357,0,0.020669,0.020669,-47,-48
563,56384,6.04755,-0.0166086,-0.0111045,0,0.0199789,0.0199789,-47,-48
564,56384,6.05475,-0.0169392,-0.0102764,0,0.0198126,0.0198126,-47,-47
565,56384,6.06248,-0.0177734,-0.0113545,0,0.0210907,0.0210907,-47,-48
566,56384,6.07033,-0.0175688,-0.0109951,0,0.0207257,0.0207257,-47,-47
567,56384,6.07829,-0.0168133,-0.0114639,0,0.0203496,0.0203496,-47,-47
568,56384,6.0857,-0.0169077,-0.0104483,0,0.0198755,0.0198755,-47,-48
569,56384,6.09354,-0.0164985,-0.0109795,0,0.0198179,0.0198179,-46,-47
570,56384,6.10115,-0.0170494,-0.0104952,0,0.0200207,0.0200207,-47,-47
571,56384,6.10905,-0.0179938,-0.0111045,0,0.0211444,0.0211444,-47,-47
572,56384,6.11684,-0.0163883,-0.0141826,0,0.021673,0.021673,-47,-47
573,56384,6.12478,-0.0161836,-0.0113701,0,0.0197785,0.0197785,-47,-47
574,56384,6.13251,-0.0158531,-0.0114014,0,0.0195272,0.0195272,-47,-47
575,56384,6.14036,-0.017616,-0.0105577,0,0.0205375,0.0205375,-47,-48
576,56384,6.14812,-0.015979,-0.0136513,0,0.0210164,0.0210164,-47,-47
577,56384,6.15594,-0.0150031,-0.0120264,0,0.0192283,0.0192283,-47,-47
578,56384,6.1638,-0.0157429,-0.00963581,0,0.0184577,0.0184577,-47,-47
579,56384,6.17167,-0.0175058,-0.0091202,0,0.0197391,0.0197391,-46,-47
580,56384,6.1793,-0.0175688,-0.0120732,0,0.0213173,0.0213173,-46,-47
581,56384,6.18724,-0.0153809,-0.0134638,0,0.0204413,0.0204413,-47,-47
582,56384,6.195,-0.017553,-0.0111826,0,0.0208125,0.0208125,-46,-47
583,56384,6.2029,-0.0179151,-0.0102452,0,0.0206377,0.0206377,-46,-47
584,56384,6.21054,-0.0176947,-0.0113389,0,0.021016,0.021016,-47,-47
585,56384,6.21847,-0.016467,-0.0130888,0,0.0210352,0.0210352,-47,-47
586,56384,6.22622,-0.0153494,-0.0124639,0,0.0197725,0.0197725,-47,-47
587,56384,6.23411,-0.017191,-0.00979205,0,0.0197842,0.0197842,-47,-47
588,56384,6.24185,-0.0159633,-0.0119014,0,0.0199115,0.0199115,-47,-47
589,56384,6.24972,-0.0172068,-0.0123857,0,0.0212009,0.0212009,-46,-47
590,56384,6.2575,-0.0160735,-0.0122295,0,0.0201969,0.0201969,-47,-47
591,56384,6.26536,-0.0162151,-0.0115576,0,0.0199125,0.0199125,-46,-47
592,56384,6.27312,-0.0162781,-0.010042,0,0.0191264,0.0191264,-46,-47
593,56384,6.28093,-0.0160577,-0.0122139,0,0.020175,0.020175,-46,-47
594,56384,6.28893,-0.016892,-0.0115889,0,0.0204851,0.0204851,-46,-47
595,56384,6.29672,-0.0173327,-0.0119795,0,0.0210697,0.0210697,-46,-47
596,56384,6.30418,-0.0170021,-0.0117451,0,0.0206645,0.0206645,-46,-47
597,56384,6.31213,-0.0178364,-0.010917,0,0.0209121,0.0209121,-46,-47
598,56384,6.31995,-0.0181984,-0.0103077,0,0.0209148,0.0209148,-46,-47
599,56384,6.32782,-0.0165614,-0.0134638,0,0.0213437,0.0213437,-46,-46
600,56384,6.33552,-0.0162623,-0.0127763,0,0.0206809,0.0206809,-46,-47
601,56384,6.34343,-0.017616,-0.00977643,0,0.020147,0.020147,-46,-47
602,56384,6.35085,-0.017191,-0.0104952,0,0.0201415,0.0201415,-46,-47
603,56384,6.35851,-0.0180095,-0.0111983,0,0.0212072,0.0212072,-46,-47
604,56384,6.36652,-0.0154439,-0.0136357,0,0.0206021,0.0206021,-46,-47
605,56384,6.37438,-0.014767,-0.0100108,0,0.0178404,0.0178404,-46,-47
606,56384,6.39064,-0.0169077,-0.00966706,0,0.0194762,0.0194762,-46,-46
607,56384,6.39863,-0.0170021,-0.012417,0,0.0210536,0.0210536,-46,-47
608,56384,6.40591,-0.0154281,-0.0113701,0,0.0191653,0.0191653,-46,-46
609,56384,6.41354,-0.0154753,-0.00930769,0,0.0180588,0.0180588,-46,-46
610,56384,6.42093,-0.0163096,-0.00937019,0,0.0188096,0.0188096,-46,-47
611,56384,6.42884,-0.0162781,-0.0135888,0,0.0212045,0.0212045,-46,-46
612,56384,6.43668,-0.0182928,-0.0131045,0,0.0225023,0.0225023,-46,-46
613,56384,6.44459,-0.0155698,-0.0109951,0,0.0190607,0.0190607,-46,-46
614,56384,6.45259,-0.0152078,-0.0124951,0,0.0196826,0.0196826,-46,-47
615,56384,6.46059,-0.017191,-0.0111826,0,0.0205081,0.0205081,-46,-46
616,56384,6.46847,-0.0177734,-0.0108389,0,0.0208177,0.0208177,-46,-47
617,56384,6.47647,-0.0170966,-0.0121045,0,0.0209478,0.0209478,-46,-47
618,56384,6.4841,-0.0165142,-0.0108233,0,0.0197449,0.0197449,-45,-46
619,56384,6.49199,-0.0166873,-0.0107139,0,0.0198307,0.0198307,-46,-46
620,56384,6.49985,-0.016892,-0.0102764,0,0.0197723,0.0197723,-45,-46
621,56384,6.50756,-0.0174114,-0.011667,0,0.0209589,0.0209589,-45,-46
622,56384,6.5155,-0.0165142,-0.013292,0,0.0211989,0.0211989,-46,-46
623,56384,6.52298,-0.0165299,-0.0103389,0,0.019497,0.019497,-46,-46
624,56384,6.53098,-0.0166401,-0.00960456,0,0.019213,0.019213,-45,-46
625,56384,6.53821,-0.0178364,-0.0125889,0,0.0218315,0.0218315,-46,-46
